dbkey,tmaxZeroZone,hastargetcl,caplettersworddif,urlsim,sWordRatio,onlycaplettersdif,category,hastargettag,nwordstarget,nersimilarity,hastargetnumber,same,langdif,sPositiveZoneRatio,hassourcenumber,numbersim,hastargetemail,hastargetnameentity,hassourceemail,hastargetpunctuation,cgscore,tagsim,hassourcenameentity,emailsim,tmaxOneZone,sNegativeZoneRatio,hastargeturl,hassourcecl,tWordRatio,smaxZeroZone,hassourcetag,hassourcepunctuation,punctsim,nwordssource,smaxOneZone,tPositiveZoneRatio,tNegativeZoneRatio,hassourceurl
1724-1724,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,40,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.55,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,1.0,1.0,0.0,0.0
1725-1725,0.05,1.0,0.0,1.0,0.75,0.0,1,0.0,109,0.5,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.35,1.0,1.0,1.0,0.63,0.4,0.0,1.0,0.95,0.21,0.0,0.0,1.0,123,0.5,0.67,0.33,0.0
1726-1726,0.0,1.0,0.0,1.0,0.67,0.0,1,0.0,44,0.666666666667,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.33,0.0,0.0,1.0,45,0.67,1.0,0.0,0.0
1727-1727,0.0,1.0,0.1,1.0,1.0,0.0,1,0.0,154,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,159,1.0,1.0,0.0,0.0
1728-1728,0.0,1.0,0.0,1.0,0.67,0.0,1,0.0,28,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.13,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.33,0.0,0.0,1.0,15,0.67,1.0,0.0,0.0
1729-1729,0.24,1.0,0.25,1.0,0.92,0.0,1,0.0,97,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.34,1.0,1.0,1.0,0.41,0.33,0.0,1.0,0.76,0.08,0.0,0.0,0.45,89,0.85,0.67,0.33,0.0
1730-1730,0.04,1.0,0.166666666667,1.0,0.95,0.0,1,0.0,270,0.408248290464,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,1.76,1.0,1.0,1.0,0.2,0.4,0.0,1.0,0.88,0.03,0.0,0.0,1.0,196,0.86,0.55,0.45,0.0
1731-1731,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,66,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,64,1.0,1.0,0.0,0.0
1732-1732,0.25,1.0,0.0,1.0,0.89,0.0,1,0.0,65,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.69,1.0,1.0,1.0,0.75,0.33,0.0,1.0,0.75,0.11,0.0,0.0,1.0,53,0.78,0.5,0.5,0.0
1733-1733,0.04,1.0,0.0,1.0,0.98,0.0,1,0.0,207,1.0,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,1.0,1.0,0.59,0.33,0.0,1.0,0.89,0.02,0.0,0.0,0.86,181,0.94,0.55,0.45,0.0
1734-1734,0.05,1.0,0.5,1.0,0.9,0.0,1,0.0,265,0.0,1.0,0.0,0.0,0.56,1.0,1.0,0.0,1.0,0.0,0.0,1.2,1.0,1.0,1.0,0.48,0.44,0.0,1.0,0.86,0.02,0.0,0.0,0.94,221,0.29,0.56,0.44,0.0
1735-1735,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.64,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,65,1.0,1.0,0.0,0.0
1736-1736,0.04,1.0,0.0,1.0,0.9,0.5,1,0.0,172,0.0,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.39,1.0,1.0,1.0,0.46,0.43,0.0,1.0,0.86,0.03,0.0,0.0,1.0,163,0.39,0.56,0.44,0.0
1737-1737,0.86,1.0,0.8,1.0,0.33,0.8,0,0.0,29,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.03,1.0,0.0,1.0,0.14,0.5,0.0,0.0,0.14,0.67,0.0,0.0,1.0,16,0.33,0.5,0.5,0.0
1738-1738,0.06,1.0,0.166666666667,1.0,1.0,0.0,1,0.0,179,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,0.48,0.0,0.0,1.0,0.91,0.0,0.0,0.0,1.0,169,1.0,0.6,0.4,0.0
1739-1739,0.0,1.0,0.166666666667,1.0,1.0,0.0,1,0.0,38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.36,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,35,1.0,1.0,0.0,0.0
1740-1740,0.04,1.0,0.0,1.0,0.85,0.0,1,0.0,170,0.5,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.26,1.0,1.0,1.0,0.67,0.4,0.0,1.0,0.93,0.07,0.0,0.0,1.0,164,0.37,0.6,0.4,0.0
1741-1741,0.0,1.0,0.0,1.0,0.17,0.0,0,0.0,30,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,4.13,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.35,0.0,0.0,0.0,136,0.04,1.0,0.0,0.0
1742-1742,0.17,0.0,0.0,1.0,1.0,0.0,1,0.0,39,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.66,1.0,0.0,1.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,1.0,50,1.0,0.5,0.5,0.0
1743-1743,0.04,1.0,0.133333333333,1.0,0.98,0.0,1,0.0,313,0.693375245282,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,1.05,1.0,1.0,1.0,0.38,0.33,0.0,1.0,0.9,0.02,0.0,0.0,1.0,262,0.95,0.56,0.44,0.0
1744-1744,0.2,1.0,0.5,1.0,1.0,0.8,1,0.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.35,1.0,1.0,1.0,0.4,0.0,0.0,1.0,0.8,0.0,0.0,0.0,1.0,29,1.0,0.67,0.33,0.0
1745-1745,0.05,1.0,0.0,1.0,0.94,0.0,1,0.0,119,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.19,1.0,1.0,1.0,0.65,0.33,0.0,1.0,0.9,0.06,0.0,0.0,1.0,112,0.71,0.6,0.4,0.0
1746-1746,0.25,1.0,0.5,1.0,0.83,0.0,0,0.0,41,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,1.2,1.0,0.0,1.0,0.25,0.33,0.0,0.0,0.63,0.17,0.0,0.0,1.0,23,0.5,0.6,0.4,0.0
1747-1747,0.13,0.0,0.0,1.0,1.0,0.0,1,0.0,37,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28,1.0,0.0,1.0,0.38,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,31,1.0,0.5,0.5,0.0
1748-1748,0.03,1.0,0.3,1.0,0.93,0.0,1,0.0,186,0.182574185835,0.0,0.0,0.0,0.67,1.0,0.0,0.0,1.0,0.0,0.0,0.62,1.0,1.0,1.0,0.65,0.33,0.0,1.0,0.94,0.07,0.0,0.0,0.85,163,0.89,0.6,0.4,0.0
1749-1749,0.08,1.0,0.357142857143,1.0,0.8,0.0,1,0.0,287,0.377964473009,0.0,0.0,0.0,0.53,0.0,1.0,0.0,1.0,0.0,0.0,0.53,1.0,1.0,1.0,0.18,0.47,0.0,1.0,0.69,0.04,0.0,0.0,0.65,264,0.24,0.53,0.47,0.0
1750-1750,0.03,1.0,0.266666666667,1.0,0.95,0.0,1,0.0,243,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,1.03,1.0,1.0,1.0,0.8,0.4,0.0,1.0,0.95,0.02,0.0,0.0,0.93,206,0.66,0.6,0.4,0.0
1751-1751,0.0,1.0,0.25,1.0,1.0,0.0,1,0.0,32,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.71,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,24,1.0,1.0,0.0,0.0
1752-1752,0.0,0.0,0.5,1.0,0.67,0.0,0,0.0,64,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,3.49,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.17,0.0,0.0,1.0,171,0.63,1.0,0.0,0.0
1753-1753,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,20,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19,1.0,1.0,0.0,0.0
1754-1754,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,49,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.48,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,42,1.0,1.0,0.0,0.0
1755-1755,0.06,1.0,0.1,1.0,0.96,0.0,1,0.0,228,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.94,1.0,1.0,1.0,0.52,0.33,0.0,1.0,0.9,0.04,0.0,0.0,1.0,192,0.61,0.6,0.4,0.0
1756-1756,0.09,1.0,0.05,1.0,1.0,0.0,1,0.0,51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.12,1.0,1.0,1.0,0.64,0.0,0.0,1.0,0.91,0.0,0.0,0.0,1.0,48,1.0,0.67,0.33,0.0
1757-1757,0.07,1.0,0.0,1.0,1.0,0.0,1,0.0,96,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.57,1.0,1.0,1.0,0.93,0.0,0.0,1.0,0.93,0.0,0.0,0.0,0.0,83,1.0,0.5,0.5,0.0
1758-1758,0.04,1.0,0.0,1.0,0.93,0.0,1,0.0,306,0.75,1.0,0.0,0.0,0.57,1.0,1.0,0.0,1.0,0.0,0.0,0.74,1.0,1.0,1.0,0.4,0.43,0.0,1.0,0.88,0.02,0.0,0.0,1.0,270,0.49,0.55,0.45,0.0
1759-1759,0.07,1.0,0.0,1.0,1.0,0.0,1,0.0,75,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.99,1.0,1.0,1.0,0.53,0.0,0.0,1.0,0.93,0.0,0.0,0.0,0.82,53,1.0,0.67,0.33,0.0
1760-1760,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,23,1.0,1.0,0.0,0.0
1761-1761,0.03,0.0,0.25,1.0,0.94,0.0,0,0.0,135,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.41,1.0,1.0,1.0,0.69,0.4,0.0,1.0,0.97,0.03,0.0,0.0,1.0,123,0.44,0.67,0.33,0.0
1762-1762,0.02,1.0,0.0,1.0,0.98,0.0,1,0.0,321,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.78,1.0,1.0,1.0,0.55,0.33,0.0,1.0,0.95,0.02,0.0,0.0,1.0,288,0.84,0.6,0.4,0.0
1763-1763,0.0,0.0,0.5,1.0,0.83,0.0,1,0.0,19,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.36,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.17,0.0,0.0,0.0,24,0.67,1.0,0.0,0.0
1764-1764,0.04,1.0,0.0,1.0,0.85,0.0,1,0.0,145,0.5,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.24,1.0,1.0,1.0,0.22,0.4,0.0,1.0,0.78,0.11,0.0,0.0,0.98,141,0.63,0.54,0.46,0.0
1765-1765,0.5,0.0,0.5,1.0,1.0,0.0,0,0.0,50,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.76,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,21,1.0,0.5,0.5,0.0
1766-1766,0.18,1.0,0.5,1.0,0.9,0.0,1,0.0,32,0.0,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.16,1.0,0.0,1.0,0.82,0.33,0.0,0.0,0.82,0.1,0.0,0.0,1.0,29,0.8,0.5,0.5,0.0
1767-1767,0.02,1.0,0.375,1.0,0.95,0.0,1,0.0,251,0.288675134595,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,0.4,1.0,1.0,1.0,0.26,0.4,0.0,1.0,0.85,0.03,0.0,0.0,0.98,234,0.4,0.53,0.47,0.0
1768-1768,0.27,1.0,0.571428571429,1.0,0.75,0.0,0,0.0,45,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,0.0,0.0,0.6,1.0,1.0,1.0,0.36,0.67,0.0,1.0,0.55,0.13,0.0,0.0,0.0,35,0.75,0.5,0.5,0.0
1769-1769,0.06,1.0,0.0,1.0,0.96,0.0,1,0.0,200,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,1.88,1.0,1.0,1.0,0.58,0.33,0.0,1.0,0.94,0.04,0.0,0.0,0.89,136,0.52,0.67,0.33,0.0
1770-1770,0.14,1.0,0.0,1.0,0.93,0.0,1,0.0,79,1.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.29,1.0,1.0,1.0,0.5,0.33,0.0,1.0,0.86,0.07,0.0,0.0,0.71,73,0.71,0.67,0.33,0.0
1771-1771,0.13,1.0,0.0,1.0,1.0,0.0,1,0.0,50,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.88,1.0,1.0,1.0,0.63,0.0,0.0,1.0,0.88,0.0,0.0,0.0,1.0,34,1.0,0.67,0.33,0.0
1772-1772,0.0,1.0,0.0714285714286,1.0,1.0,0.0714285714286,1,0.0,56,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.46,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,49,1.0,1.0,0.0,0.0
1773-1773,0.2,1.0,0.0,1.0,0.9,0.0,0,0.0,102,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,2.78,1.0,1.0,1.0,0.5,0.33,0.0,1.0,0.75,0.1,0.0,0.0,0.71,37,0.6,0.6,0.4,0.0
1774-1774,0.0,1.0,0.666666666667,1.0,0.42,0.666666666667,0,0.0,25,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,1.0,0.0,0.0,5.21,1.0,1.0,1.0,1.0,0.67,0.0,1.0,1.0,0.46,0.0,0.0,0.0,167,0.42,1.0,0.0,0.0
1775-1775,0.14,1.0,0.0,1.0,0.83,0.0,1,0.0,82,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,1.25,1.0,1.0,1.0,0.5,0.4,0.0,1.0,0.86,0.08,0.0,0.0,1.0,56,0.5,0.67,0.33,0.0
1776-1776,0.0,1.0,0.115384615385,1.0,1.0,0.0,1,0.0,117,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.19,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,84,1.0,1.0,0.0,0.0
1777-1777,0.0,1.0,0.166666666667,1.0,1.0,0.0,1,0.0,29,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,23,1.0,1.0,0.0,0.0
1778-1778,0.0,1.0,0.0,1.0,0.95,0.0,1,0.0,160,1.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.33,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.05,0.0,0.0,1.0,150,0.57,1.0,0.0,0.0
1779-1779,0.09,1.0,0.0,1.0,0.55,0.0,1,0.0,364,0.0,0.0,0.0,1.0,0.52,0.0,1.0,0.0,1.0,0.0,0.0,0.15,1.0,1.0,1.0,0.09,0.48,0.0,1.0,0.51,0.06,0.0,0.0,1.0,359,0.09,0.51,0.49,0.0
1780-1780,0.03,1.0,0.0,1.0,0.97,0.0,1,0.0,178,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.22,1.0,1.0,1.0,0.41,0.33,0.0,1.0,0.9,0.03,0.0,0.0,0.89,173,0.83,0.57,0.43,0.0
1781-1781,0.2,1.0,0.666666666667,1.0,0.8,0.0,0,0.0,60,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.84,1.0,0.0,1.0,0.4,0.5,0.0,0.0,0.7,0.2,0.0,0.0,0.0,25,0.8,0.5,0.5,0.0
1782-1782,0.0,1.0,0.0,1.0,0.89,0.0,1,0.0,51,1.0,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.11,0.0,0.0,1.0,51,0.67,1.0,0.0,0.0
1783-1783,0.11,1.0,0.0,1.0,0.75,0.0,1,0.0,69,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.89,1.0,1.0,1.0,0.56,0.4,0.0,1.0,0.89,0.13,0.0,0.0,1.0,51,0.38,0.67,0.33,0.0
1784-1784,0.0,1.0,0.1,1.0,1.0,0.0,1,0.0,76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,75,1.0,1.0,0.0,0.0
1785-1785,0.0,1.0,0.0,1.0,0.6,0.0,1,0.0,31,0.0,0.0,0.0,1.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.4,0.0,0.0,1.0,32,0.4,1.0,0.0,0.0
1786-1786,0.0,1.0,0.0,1.0,0.86,0.0,1,0.0,35,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.14,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.14,0.0,0.0,1.0,38,0.43,1.0,0.0,0.0
1787-1787,0.17,1.0,0.1,1.0,1.0,0.1,1,0.0,46,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.78,1.0,1.0,1.0,0.83,0.0,0.0,1.0,0.83,0.0,0.0,0.0,1.0,32,1.0,0.5,0.5,0.0
1788-1788,0.62,1.0,0.5,1.0,0.75,0.8,0,0.0,76,0.0,1.0,0.0,1.0,0.67,0.0,0.0,0.0,1.0,0.0,0.0,2.06,1.0,1.0,1.0,0.15,0.33,0.0,1.0,0.23,0.25,0.0,0.0,0.0,32,0.5,0.4,0.6,0.0
1789-1789,0.0,1.0,0.0,1.0,0.71,0.0,1,0.0,64,0.0,0.0,0.0,0.0,0.56,0.0,1.0,0.0,1.0,0.0,0.0,0.1,1.0,1.0,1.0,1.0,0.44,0.0,1.0,1.0,0.07,0.0,0.0,0.71,64,0.21,1.0,0.0,0.0
1790-1790,0.0,0.0,0.0,1.0,0.18,0.0,0,0.0,31,1.0,0.0,0.0,0.0,0.43,0.0,1.0,0.0,0.0,0.0,0.0,2.39,1.0,0.0,1.0,1.0,0.57,0.0,0.0,1.0,0.35,0.0,0.0,0.0,87,0.06,1.0,0.0,0.0
1791-1791,0.07,0.0,0.0,1.0,1.0,0.0,1,0.0,72,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48,1.0,0.0,1.0,0.53,0.0,0.0,0.0,0.93,0.0,0.0,0.0,1.0,81,1.0,0.67,0.33,0.0
1792-1792,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,32,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,34,1.0,1.0,0.0,0.0
1793-1793,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,26,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24,1.0,1.0,0.0,0.0
1794-1794,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,42,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,42,1.0,1.0,0.0,0.0
1795-1795,0.33,1.0,0.0,1.0,1.0,0.0,0,0.0,149,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.01,1.0,1.0,1.0,0.25,0.0,0.0,1.0,0.58,0.0,0.0,0.0,1.0,61,1.0,0.5,0.5,0.0
1796-1796,0.05,1.0,0.25,1.0,0.94,0.0,1,0.0,241,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,1.33,1.0,1.0,1.0,0.35,0.33,0.0,1.0,0.84,0.06,0.0,0.0,1.0,194,0.58,0.55,0.45,0.0
1797-1797,0.5,1.0,0.5,1.0,0.6,0.0,0,0.0,102,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,3.24,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.4,0.0,0.0,0.0,25,0.6,0.5,0.5,0.0
1798-1798,0.03,1.0,0.25,1.0,0.96,0.0,1,0.0,174,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.8,1.0,1.0,1.0,0.32,0.33,0.0,1.0,0.9,0.04,0.0,0.0,1.0,147,0.64,0.57,0.43,0.0
1799-1799,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,54,1.0,1.0,0.0,0.0
1800-1800,0.0,0.0,0.0,1.0,0.8,0.0,0,0.0,21,1.0,0.0,0.0,1.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.09,1.0,0.0,1.0,1.0,0.33,0.0,0.0,1.0,0.2,0.0,0.0,1.0,22,0.4,1.0,0.0,0.0
1801-1801,0.0,1.0,0.266666666667,1.0,0.6,0.266666666667,0,0.0,33,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.69,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.0,0.0,1.0,67,0.5,1.0,0.0,0.0
1802-1802,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,27,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,24,1.0,1.0,0.0,0.0
1803-1803,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,53,1.0,1.0,0.0,0.0
1804-1804,0.03,1.0,0.0,1.0,1.0,0.0,1,0.0,188,0.0,1.0,0.0,0.0,1.0,1.0,0.41,0.0,1.0,0.0,0.0,0.09,1.0,1.0,1.0,0.34,0.0,0.0,1.0,0.89,0.0,0.0,0.0,1.0,186,1.0,0.56,0.44,0.0
1805-1805,0.06,1.0,0.0,1.0,0.96,0.0,1,0.0,241,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,1.67,1.0,1.0,1.0,0.38,0.33,0.0,1.0,0.81,0.04,0.0,0.0,1.0,178,0.75,0.55,0.45,0.0
1806-1806,0.25,0.0,0.0,1.0,0.5,0.0,0,0.0,20,1.0,0.0,0.0,0.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.67,0.0,0.0,0.5,0.25,0.0,0.0,1.0,20,0.5,0.5,0.5,0.0
1807-1807,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.55,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,53,1.0,1.0,0.0,0.0
1808-1808,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.35,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,29,1.0,1.0,0.0,0.0
1809-1809,0.05,1.0,0.0,1.0,1.0,0.0,1,0.0,121,0.707106781187,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.92,1.0,1.0,1.0,0.64,0.0,0.0,1.0,0.95,0.0,0.0,0.0,1.0,94,1.0,0.67,0.33,0.0
1810-1810,0.0,0.0,0.75,0.0,0.17,0.0,0,0.0,23,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5.27,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.28,0.0,0.0,0.0,159,0.06,1.0,0.0,1.0
1811-1811,0.0,0.0,0.0,1.0,0.43,0.0,0,0.0,13,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.46,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.29,0.0,0.0,1.0,51,0.14,1.0,0.0,0.0
1812-1812,0.0,1.0,0.25,1.0,0.67,0.0,0,0.0,39,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.55,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.33,0.0,0.0,1.0,51,0.67,1.0,0.0,0.0
